"","Year","Biomass","Geothermal","Hydro","Photovoltaic","Wind","date"
"31",2020,2.3133333,0.6570833,4.1470833,1.3945833,2.7133333,2020-01-31
"32",2020,1.8579167,0.66,3.2216667,1.1525,1.515,2020-02-01
"33",2020,1.63375,0.66,3.0533333,1.48375,3.1554167,2020-02-02
"34",2020,2.3720833,0.6570833,3.74625,1.5604167,4.0954167,2020-02-03
"35",2020,2.3645833,0.6629167,4.7191667,2.04125,5.9591667,2020-02-04
"36",2020,2.18375,0.6770833,4.56625,2.5158333,6.34,2020-02-05
"37",2020,2.3745833,0.6795833,4.56,2.7016667,5.5666667,2020-02-06
"38",2020,2.4125,0.6679167,5.04625,3.0158333,2.1766667,2020-02-07
"39",2020,1.95625,0.6645833,3.51375,2.7341667,0.4404167,2020-02-08
"40",2020,1.6083333,0.6633333,3.0258333,2.21625,1.6633333,2020-02-09
"41",2020,2.0329167,0.6458333,4.2808333,1.4470833,5.4291667,2020-02-10
"42",2020,2.0470833,0.6470833,4.1870833,2.62,5.6825,2020-02-11
"43",2020,2.0904167,0.66125,3.96625,2.8808333,2.8966667,2020-02-12
"44",2020,2.12125,0.6741667,3.8091667,2.36,1.9808333,2020-02-13
"45",2020,2.0870833,0.67125,4.0258333,2.4995833,5.0608333,2020-02-14
"46",2020,1.68875,0.67,3.57375,3.1220833,3.18875,2020-02-15
"47",2020,1.4929167,0.67,3.08875,2.6579167,0.33625,2020-02-16
"48",2020,2.1145833,0.6420833,4.0966667,2.3683333,1.3370833,2020-02-17
"49",2020,2.32375,0.6354167,3.8675,2.1775,2.1604167,2020-02-18
"50",2020,2.4079167,0.64,4.1729167,2.3354167,2.69375,2020-02-19
"51",2020,2.38,0.64,4.13875,3.15125,4.33375,2020-02-20
"52",2020,2.1208333,0.6404167,4.0808333,3.2058333,1.6141667,2020-02-21
"53",2020,1.5670833,0.64,3.44375,3.25,2.6616667,2020-02-22
"54",2020,1.4425,0.6679167,2.5179167,2.5195833,2.8820833,2020-02-23
"55",2020,1.9875,0.6745833,3.85875,3.0541667,3.0383333,2020-02-24
"56",2020,2.07125,0.6704167,3.8033333,2.2233333,4.2625,2020-02-25
"57",2020,1.9929167,0.6741667,3.89875,2.4404167,5.87375,2020-02-26
"58",2020,2.1820833,0.6733333,4.29625,3.0508333,4.4679167,2020-02-27
"59",2020,2.1641667,0.6783333,3.9108333,3.28,5.0120833,2020-02-28
"60",2020,1.60125,0.675,2.9191667,2.3741667,2.1983333,2020-02-29
"61",2020,1.7804167,0.67,2.8070833,1.1741667,4.5991667,2020-03-01
"62",2020,2.0970833,0.66625,4.3395833,1.20875,5.31125,2020-03-02
"63",2020,2.2616667,0.6745833,4.7370833,2.0775,5.5504167,2020-03-03
"64",2020,2.3458333,0.67875,4.8383333,2.7583333,1.9545833,2020-03-04
"65",2020,2.2708333,0.67625,5.1458333,2.3383333,2.4804167,2020-03-05
"66",2020,2.28,0.6720833,4.2758333,2.37125,4.8895833,2020-03-06
"67",2020,1.7408333,0.67625,3.8341667,2.3208333,2.0458333,2020-03-07
"68",2020,1.5970833,0.6766667,3.4083333,3.1904167,3.0220833,2020-03-08
"69",2020,1.9716667,0.67375,4.3320833,2.44,1.71625,2020-03-09
"70",2020,2.09375,0.66625,3.6904167,2.8925,2.53125,2020-03-10
"71",2020,2.35125,0.67375,3.7129167,3.61125,0.9016667,2020-03-11
"72",2020,2.3004167,0.67,3.6941667,2.7875,2.4616667,2020-03-12
"73",2020,2.2508333,0.66875,4.0116667,2.4270833,1.7966667,2020-03-13
"74",2020,1.75875,0.67,3.6879167,1.7416667,0.8808333,2020-03-14
"75",2020,1.8366667,0.67125,3.0775,3.5633333,3.0641667,2020-03-15
"76",2020,2.11125,0.6729167,3.8516667,3.735,1.99375,2020-03-16
"77",2020,2.49,0.67,3.49625,3.3570833,0.805,2020-03-17
"78",2020,2.3933333,0.66625,3.2283333,3.57875,1.4658333,2020-03-18
"79",2020,2.2441667,0.66625,3.6066667,3.8291667,0.7104167,2020-03-19
"80",2020,2.16875,0.6645833,3.6791667,3.3970833,0.7233333,2020-03-20
"81",2020,1.76875,0.6645833,3.4329167,3.21875,0.8175,2020-03-21
"82",2020,1.7691667,0.66375,3.3995833,2.21625,2.0283333,2020-03-22
"83",2020,2.0533333,0.6708333,3.6220833,3.30625,4.8270833,2020-03-23
"84",2020,2.19,0.6725,3.9279167,3.3429167,3.0908333,2020-03-24
"85",2020,2.2091667,0.6754167,3.5383333,2.1583333,3.3891667,2020-03-25
"86",2020,2.0716667,0.6729167,3.9104167,1.0791667,4.6404167,2020-03-26
"87",2020,1.9333333,0.665,4.6770833,1.725,2.0525,2020-03-27
"88",2020,1.6570833,0.67,4.265,3.2141667,0.7316667,2020-03-28
"89",2020,1.663913,0.6682609,3.9413043,3.6921739,0.3391304,2020-03-29
"90",2020,2.0208333,0.6679167,4.0429167,2.9083333,0.3379167,2020-03-30
"91",2020,2.1791667,0.67,3.95,2.9354167,2.00125,2020-03-31
"92",2020,2.5654167,0.67,4,3.9870833,3.77,2020-04-01
"93",2020,2.5383333,0.66875,4.1654167,3.9479167,0.93875,2020-04-02
"94",2020,2.3495833,0.66375,4.2775,3.7175,1.2525,2020-04-03
"95",2020,1.9658333,0.6679167,3.6020833,4.3041667,3.82875,2020-04-04
"96",2020,1.8591667,0.6654167,3.4541667,4.0904167,3.0433333,2020-04-05
"97",2020,2.27,0.66625,3.85875,4.0454167,1.34625,2020-04-06
"98",2020,2.3833333,0.66125,4.5029167,4.3204167,1.2779167,2020-04-07
"99",2020,2.3041667,0.6670833,3.90375,4.49125,0.8758333,2020-04-08
"100",2020,2.5125,0.6629167,4.1866667,4.55875,0.5325,2020-04-09
"101",2020,2.4341667,0.6641667,4.5320833,4.5483333,0.9408333,2020-04-10
"102",2020,2.0583333,0.6654167,4.6304167,4.4808333,0.6770833,2020-04-11
"103",2020,1.9004167,0.6658333,4.3404167,4.375,0.3404167,2020-04-12
"104",2020,1.905,0.66375,4.1479167,3.5679167,1.7704167,2020-04-13
"105",2020,2.30375,0.66125,4.7366667,2.7758333,2.7466667,2020-04-14
"106",2020,2.30125,0.6529167,5.1125,4.3816667,3.2141667,2020-04-15
"107",2020,2.0895833,0.6641667,4.9179167,4.13125,0.9295833,2020-04-16
"108",2020,1.8558333,0.6629167,5.7029167,4.1166667,0.5525,2020-04-17
"109",2020,1.5654167,0.6533333,5.5079167,3.6716667,0.4916667,2020-04-18
"110",2020,1.4945833,0.65875,4.8020833,3.2175,0.88,2020-04-19
"111",2020,2.15,0.6591667,6.3633333,0.9025,2.25125,2020-04-20
"112",2020,2.15125,0.6583333,6.0666667,1.45875,2.28375,2020-04-21
"113",2020,2.3445833,0.6658333,6.1479167,2.51625,1.8554167,2020-04-22
"114",2020,2.0995833,0.6641667,6.12,3.7,1.5983333,2020-04-23
"115",2020,1.77875,0.6633333,6.4675,4.515,0.6183333,2020-04-24
"116",2020,1.725,0.6625,5.4891667,4.56375,1.9245833,2020-04-25
"117",2020,1.7425,0.6616667,5.4279167,4.07875,0.8008333,2020-04-26
"118",2020,2.0241667,0.6595833,6.05,4.0570833,1.1045833,2020-04-27
"119",2020,2.1604167,0.65375,6.15625,2.5708333,2.96375,2020-04-28
"120",2020,2.37625,0.66,6.0033333,3.7841667,4.3325,2020-04-29
"121",2020,2.05125,0.65875,6.9545833,3.7875,3.1058333,2020-04-30
"122",2020,1.7754167,0.66,5.8854167,3.3254167,3.2175,2020-05-01
"123",2020,2.115,0.66,5.86,3.9491667,3.1870833,2020-05-02
"124",2020,1.7083333,0.6570833,5.3941667,4.4066667,2.53,2020-05-03
"125",2020,2.0679167,0.6558333,6.3045833,4.795,2.0245833,2020-05-04
"126",2020,2.25625,0.6425,5.65125,4.0204167,2.44125,2020-05-05
"127",2020,2.4933333,0.635,5.5541667,3.4791667,2.5754167,2020-05-06
"128",2020,2.3554167,0.6358333,5.7095833,4.7558333,3.1204167,2020-05-07
"129",2020,2.3575,0.6391667,6.15125,4.5466667,0.8204167,2020-05-08
"130",2020,1.9066667,0.64625,6.1383333,4.56375,1.0975,2020-05-09
"131",2020,1.7241667,0.6458333,5.8383333,3.4379167,1.45625,2020-05-10
"132",2020,2.38,0.6454167,6.6025,3.1645833,3.26875,2020-05-11
"133",2020,2.3366667,0.6454167,7.0658333,3.7679167,3.2858333,2020-05-12
"134",2020,2.3816667,0.63625,7.4441667,2.5875,3.31,2020-05-13
"135",2020,2.24,0.6266667,7.07875,3.2616667,3.7025,2020-05-14
"136",2020,2.2491667,0.64875,7.1916667,2.9941667,3.3133333,2020-05-15
"137",2020,1.8654167,0.6541667,7.6170833,2.52875,2.25125,2020-05-16
"138",2020,1.6083333,0.6466667,7.1479167,3.6458333,1.23375,2020-05-17
"139",2020,1.9970833,0.65,7.73375,2.6508333,2.0870833,2020-05-18
"140",2020,1.9658333,0.6479167,8.0091667,2.7125,1.3341667,2020-05-19
"141",2020,1.96875,0.6458333,8.13,2.7908333,2.1875,2020-05-20
"142",2020,1.98125,0.645,7.9633333,4.2541667,4.3841667,2020-05-21
"143",2020,2.0320833,0.6475,8.15875,4.37125,2.6083333,2020-05-22
"144",2020,1.5116667,0.6475,7.7570833,4.395,1.2733333,2020-05-23
"145",2020,1.3795833,0.6454167,7.1170833,4.4733333,1.2970833,2020-05-24
"146",2020,1.7516667,0.6195833,7.8770833,4.5858333,2.1179167,2020-05-25
"147",2020,1.7633333,0.6525,8.30625,4.4183333,3.1170833,2020-05-26
"148",2020,1.8220833,0.6454167,8.0533333,4.5920833,3.6816667,2020-05-27
"149",2020,1.9045833,0.6395833,8.0241667,4.11,2.4991667,2020-05-28
"150",2020,1.73875,0.6433333,7.6020833,3.195,1.0120833,2020-05-29
"151",2020,1.4891667,0.6245833,6.75625,3.1508333,0.5879167,2020-05-30
"152",2020,1.3770833,0.6320833,6.2466667,3.8395833,0.7979167,2020-05-31
"153",2020,1.3583333,0.62125,6.2654167,4.4054167,1.9779167,2020-06-01
"154",2020,1.34625,0.6183333,6.3191667,4.27625,1.5083333,2020-06-02
"155",2020,1.82,0.62125,6.84375,4.3095833,1.3383333,2020-06-03
"156",2020,1.7541667,0.5825,7.3754167,2.5775,3.9225,2020-06-04
"157",2020,1.8029167,0.5791667,7.4991667,3.1,4.1279167,2020-06-05
"158",2020,1.54625,0.6208333,6.8945833,4.2283333,2.51125,2020-06-06
"159",2020,1.52375,0.6233333,7.14375,3.5695833,2.4141667,2020-06-07
"160",2020,2.05375,0.615,8.4133333,2.7204167,2.5966667,2020-06-08
"161",2020,2.1404167,0.6166667,8.58,3.7129167,2.2645833,2020-06-09
"162",2020,2.1420833,0.6033333,8.5954167,3.5383333,3.4658333,2020-06-10
"163",2020,2.1104167,0.625,7.8583333,3.2420833,2.6179167,2020-06-11
"164",2020,1.9766667,0.60625,8.3091667,4.45375,0.9170833,2020-06-12
"165",2020,1.7604167,0.6145833,7.5929167,3.7779167,1.9633333,2020-06-13
"166",2020,1.44875,0.62,7.15375,4.1345833,2.8341667,2020-06-14
"167",2020,2.16875,0.6166667,8.5558333,3.5045833,2.7758333,2020-06-15
"168",2020,2.4316667,0.5883333,8.4883333,3.6833333,1.8033333,2020-06-16
"169",2020,2.3820833,0.6154167,8.5004167,3.6245833,2.9154167,2020-06-17
"170",2020,2.3029167,0.625,8.14125,4.3854167,2.9029167,2020-06-18
"171",2020,2.5291667,0.6208333,7.7816667,3.65875,1.2708333,2020-06-19
"172",2020,1.8791667,0.6229167,6.9120833,4.6791667,2.63375,2020-06-20
"173",2020,1.43125,0.62,6.63,4.28125,2.7808333,2020-06-21
"174",2020,2.0820833,0.6104167,7.6625,3.9729167,4.1633333,2020-06-22
"175",2020,2.3629167,0.6095833,7.8291667,4.3191667,3.9120833,2020-06-23
"176",2020,2.555,0.6195833,8.1033333,4.5804167,1.2720833,2020-06-24
"177",2020,2.81,0.6220833,7.9170833,4.3383333,0.4054167,2020-06-25
"178",2020,2.8304167,0.62,7.1729167,4.4679167,0.59125,2020-06-26
"179",2020,1.9795833,0.6225,6.2254167,4.4066667,0.4820833,2020-06-27
"180",2020,1.7941667,0.6170833,6.1275,4.5520833,0.3004167,2020-06-28
"181",2020,2.1108333,0.6175,7.1304167,4.4616667,1.4941667,2020-06-29
"182",2020,2.3958333,0.6125,7.7583333,4.1958333,1.4008333,2020-06-30
"183",2020,2.3870833,0.59375,7.28875,4.15875,1.0975,2020-07-01
"184",2020,2.3066667,0.6066667,7.8241667,4.1920833,0.7375,2020-07-02
"185",2020,2.3841667,0.6120833,7.4058333,4.0258333,1.3016667,2020-07-03
"186",2020,1.90875,0.6220833,6.4195833,4.0266667,2.1716667,2020-07-04
"187",2020,1.6445833,0.6258333,5.89,4.5170833,3.6854167,2020-07-05
"188",2020,2.2358333,0.62375,7.1254167,4.4308333,2.325,2020-07-06
"189",2020,2.3554167,0.625,7.58,4.5583333,2.7858333,2020-07-07
"190",2020,2.2258333,0.63,7.9104167,4.7154167,1.4529167,2020-07-08
"191",2020,2.08125,0.5920833,7.8466667,4.64375,0.4120833,2020-07-09
"192",2020,2.1516667,0.615,7.0945833,4.535,0.3129167,2020-07-10
"193",2020,1.6970833,0.6183333,5.7120833,4.0908333,0.9616667,2020-07-11
"194",2020,1.3995833,0.59875,5.0391667,4.66375,2.8004167,2020-07-12
"195",2020,1.90125,0.6158333,6.2904167,4.5020833,2.8883333,2020-07-13
"196",2020,1.83,0.6216667,6.89875,4.1941667,1.00875,2020-07-14
"197",2020,2.0025,0.6225,7.435,3.9645833,0.71625,2020-07-15
"198",2020,2.1670833,0.6129167,7.4708333,4.17,1.05375,2020-07-16
"199",2020,1.9591667,0.6166667,6.5275,3.5375,1.0745833,2020-07-17
"200",2020,1.6441667,0.6470833,4.6391667,4.3741667,1.5416667,2020-07-18
"201",2020,1.52125,0.6454167,4.575,4.4708333,1.11625,2020-07-19
"202",2020,2.0145833,0.6345833,5.8975,4.5558333,0.7,2020-07-20
"203",2020,2.1883333,0.6320833,6.4491667,4.525,0.945,2020-07-21
"204",2020,2.2970833,0.6341667,6.7608333,4.3695833,0.8741667,2020-07-22
"205",2020,2.4541667,0.62875,6.4916667,4.4929167,0.8904167,2020-07-23
"206",2020,2.4208333,0.6370833,5.8254167,3.56625,1.8354167,2020-07-24
"207",2020,1.8233333,0.645,4.8545833,4.4558333,1.8858333,2020-07-25
"208",2020,1.3929167,0.64375,4.5004167,4.4691667,1.3433333,2020-07-26
"209",2020,1.9525,0.6345833,6.1275,4.45625,0.7954167,2020-07-27
"210",2020,2.0633333,0.6220833,6.55625,4.4320833,0.4991667,2020-07-28
"211",2020,2.1495833,0.6154167,6.3954167,4.36625,0.3575,2020-07-29
"212",2020,2.3916667,0.5908333,6.4295833,4.2629167,0.3579167,2020-07-30
"213",2020,2.3679167,0.6116667,7.24625,4.2358333,0.66375,2020-07-31
"214",2020,1.7295833,0.6070833,5.18625,4.31875,1.55375,2020-08-01
"215",2020,1.5416667,0.61625,4.7558333,4.1104167,1.0745833,2020-08-02
"216",2020,1.96625,0.60125,6.61625,2.72,2.51125,2020-08-03
"217",2020,2.0533333,0.6291667,6.6079167,3.1620833,3.2708333,2020-08-04
"218",2020,1.9783333,0.63,6.4116667,3.8529167,1.7183333,2020-08-05
"219",2020,2.0308333,0.6266667,6.3179167,3.8066667,2.5358333,2020-08-06
"220",2020,1.985,0.6220833,6.4745833,3.97625,2.9504167,2020-08-07
"221",2020,1.9595833,0.6345833,5.275,4.1075,2.75875,2020-08-08
"222",2020,1.87375,0.6366667,5.2458333,4.3291667,2.4858333,2020-08-09
"223",2020,1.9033333,0.6325,6.72625,4.2379167,0.88625,2020-08-10
"224",2020,1.7516667,0.6233333,6.5204167,4.2425,0.3225,2020-08-11
"225",2020,1.9779167,0.6354167,6.4041667,4.2325,0.4533333,2020-08-12
"226",2020,2.04125,0.6370833,6.4325,4.05125,0.64,2020-08-13
"227",2020,1.5929167,0.6304167,6.13625,3.94125,2.02625,2020-08-14
"228",2020,1.5204167,0.6341667,5.1104167,4.2229167,1.5341667,2020-08-15
"229",2020,1.5216667,0.63625,4.8341667,4.0454167,0.6575,2020-08-16
"230",2020,1.9725,0.6333333,6.3108333,3.6395833,1.36125,2020-08-17
"231",2020,2.1179167,0.6354167,5.6975,3.5245833,2.1904167,2020-08-18
"232",2020,2.1475,0.6366667,5.1825,4.0654167,1.05875,2020-08-19
"233",2020,2.155,0.6216667,5.15125,4.35625,0.5516667,2020-08-20
"234",2020,2.1229167,0.6445833,5.1633333,4.235,0.4675,2020-08-21
"235",2020,1.9541667,0.63875,4.7733333,4.2183333,0.7795833,2020-08-22
"236",2020,1.9325,0.6429167,4.1758333,3.94875,1.4545833,2020-08-23
"237",2020,2.3525,0.64375,6.3245833,3.8191667,1.3541667,2020-08-24
"238",2020,2.53,0.6354167,5.4708333,4.1220833,1.8791667,2020-08-25
"239",2020,2.7083333,0.6433333,5.8395833,4.0333333,1.335,2020-08-26
"240",2020,2.7554167,0.6304167,6.5575,3.78625,1.5845833,2020-08-27
"241",2020,2.80125,0.6433333,5.3154167,3.7645833,1.2283333,2020-08-28
"242",2020,2.2454167,0.6366667,5.4866667,3.2283333,2.5741667,2020-08-29
"243",2020,1.9283333,0.64125,6.1616667,3.06625,2.6991667,2020-08-30
"244",2020,2.3825,0.6525,7.3395833,2.0016667,2.3041667,2020-08-31
"245",2020,2.4466667,0.6533333,6.8229167,4.1629167,1.9870833,2020-09-01
"246",2020,2.3133333,0.6475,7.29375,3.1058333,0.4004167,2020-09-02
"247",2020,2.4195833,0.6345833,7.0208333,3.7820833,0.7433333,2020-09-03
"248",2020,2.4120833,0.6395833,6.5570833,4.1016667,2.1595833,2020-09-04
"249",2020,1.84875,0.6475,5.8895833,4.16125,0.8820833,2020-09-05
"250",2020,1.5479167,0.64625,5.8170833,3.8004167,0.8275,2020-09-06
"251",2020,2.0716667,0.6433333,6.6845833,3.2779167,0.8258333,2020-09-07
"252",2020,2.2679167,0.6429167,5.8891667,3.7,2.0141667,2020-09-08
"253",2020,2.25125,0.6395833,6.4283333,3.9220833,1.0279167,2020-09-09
"254",2020,2.2558333,0.63125,6.3054167,3.34375,0.7358333,2020-09-10
"255",2020,2.2958333,0.6325,6.4933333,3.02,1.16125,2020-09-11
"256",2020,1.65375,0.6366667,4.79,3.7291667,1.2975,2020-09-12
"257",2020,1.5141667,0.64,4.6083333,3.62625,2.5108333,2020-09-13
"258",2020,2.0358333,0.605,6.2345833,3.4183333,1.9620833,2020-09-14
"259",2020,2.1070833,0.5983333,6.1766667,3.4758333,1.1508333,2020-09-15
"260",2020,2.1733333,0.60125,5.6783333,3.3745833,1.2141667,2020-09-16
"261",2020,2.2241667,0.59875,5.4779167,3.1154167,2.8375,2020-09-17
"262",2020,2.0191667,0.5970833,4.8004167,3.4591667,3.6454167,2020-09-18
"263",2020,1.58,0.6145833,4.0029167,3.13375,1.2520833,2020-09-19
"264",2020,1.5404167,0.6125,3.5991667,2.8629167,0.53,2020-09-20
"265",2020,1.915,0.6133333,5.7229167,2.8354167,0.61625,2020-09-21
"266",2020,2.0633333,0.6170833,5.5441667,2.19625,1.1520833,2020-09-22
"267",2020,2.1691667,0.6175,5.20375,2.6679167,2.5633333,2020-09-23
"268",2020,2.0879167,0.6033333,5.1095833,2.8566667,2.55625,2020-09-24
"269",2020,2.0854167,0.6416667,5.4770833,2.6245833,5.335,2020-09-25
"270",2020,1.7629167,0.6604167,4.8541667,3,5.0766667,2020-09-26
"271",2020,1.6045833,0.66375,4.4275,1.8054167,3.9804167,2020-09-27
"272",2020,1.9016667,0.6508333,5.63,2.5575,3.74125,2020-09-28
"273",2020,2.05875,0.63625,5.5366667,3.60125,1.65,2020-09-29
"274",2020,2.1391667,0.64,4.5208333,3.3395833,0.45,2020-09-30
"275",2020,2.1233333,0.6304167,4.6245833,2.4820833,1.0816667,2020-10-01
"276",2020,2.0033333,0.62,5.6533333,1.985,2.78625,2020-10-02
"277",2020,1.7716667,0.6391667,6.23375,1.8120833,4.6479167,2020-10-03
"278",2020,1.65,0.6416667,6.03125,3.0433333,2.3025,2020-10-04
"279",2020,1.9358333,0.64,6.9341667,2.48,2.3008333,2020-10-05
"280",2020,1.98125,0.6395833,7.0458333,2.94,2.1941667,2020-10-06
"281",2020,2.1933333,0.6395833,6.8270833,2.2458333,3.77875,2020-10-07
"282",2020,2.1708333,0.64,6.5995833,3.69125,3.7304167,2020-10-08
"283",2020,2.1204167,0.6375,7.2520833,3.23625,1.3716667,2020-10-09
"284",2020,1.76625,0.64,5.56625,3.3179167,0.9095833,2020-10-10
"285",2020,1.6104167,0.6320833,5.8558333,1.67125,2.6216667,2020-10-11
"286",2020,1.9941667,0.6425,6.8316667,1.8075,2.47625,2020-10-12
"287",2020,2.0091667,0.6395833,6.3308333,3.2366667,2.5108333,2020-10-13
"288",2020,1.8629167,0.6391667,6.2275,2.28625,3.2379167,2020-10-14
"289",2020,2.0375,0.6316667,6.2266667,1.4004167,4.8320833,2020-10-15
"290",2020,2.0733333,0.64,6.7525,2.53125,2.9075,2020-10-16
"291",2020,1.74625,0.6441667,6.045,3.1454167,1.0095833,2020-10-17
"292",2020,1.5141667,0.65,5.6095833,2.8270833,0.4604167,2020-10-18
"293",2020,2.0575,0.65,6.0733333,2.9591667,0.415,2020-10-19
"294",2020,2.2925,0.6491667,5.43375,2.75625,0.39,2020-10-20
"295",2020,2.2841667,0.6466667,5.27625,2.8445833,0.81125,2020-10-21
"296",2020,2.4020833,0.6370833,5.9175,2.5566667,0.6895833,2020-10-22
"297",2020,2.2483333,0.65,5.7191667,1.5766667,0.9175,2020-10-23
"298",2020,1.745,0.65,5.3679167,1.27125,2.9483333,2020-10-24
"299",2020,1.682,0.65,4.8852,2.3124,2.3268,2020-10-25
"300",2020,2.2558333,0.6291667,6.1508333,1.92375,3.3004167,2020-10-26
"301",2020,2.3758333,0.6479167,6.245,2.1054167,2.49875,2020-10-27
"302",2020,2.3895833,0.6291667,6.2295833,2.525,3.7216667,2020-10-28
"303",2020,2.3925,0.64,6.0229167,2.5104167,2.1866667,2020-10-29
"304",2020,2.2729167,0.6354167,6.1445833,2.435,0.7825,2020-10-30
"305",2020,2.3695833,0.6358333,5.4025,2.3158333,0.6233333,2020-10-31
"306",2020,1.85125,0.6354167,4.8033333,1.9320833,1.0725,2020-11-01
"307",2020,1.8279167,0.6391667,6.0004167,1.6375,0.5683333,2020-11-02
"308",2020,2.0970833,0.63,5.6704167,1.6141667,0.3495833,2020-11-03
"309",2020,2.3316667,0.63,5.67375,1.4516667,0.31125,2020-11-04
"310",2020,2.2620833,0.6375,5.5029167,1.5554167,1.2254167,2020-11-05
"311",2020,2.1741667,0.6391667,5.88375,2.3116667,2.5341667,2020-11-06
"312",2020,1.5991667,0.635,4.7245833,2.5366667,1.19625,2020-11-07
"313",2020,1.54375,0.64,4.2275,2.2979167,0.8804167,2020-11-08
"314",2020,2.1616667,0.6383333,5.3466667,2.3954167,1.0383333,2020-11-09
"315",2020,2.1204167,0.6379167,5.545,2.0333333,0.7666667,2020-11-10
"316",2020,2.2804167,0.63375,5.36875,1.9595833,0.2829167,2020-11-11
"317",2020,2.41,0.6420833,5.8495833,1.4991667,0.435,2020-11-12
"318",2020,2.3058333,0.6466667,5.3729167,1.33375,0.2558333,2020-11-13
"319",2020,1.8704167,0.64375,4.2433333,1.1241667,0.4625,2020-11-14
"320",2020,1.67625,0.64,3.5870833,1.27,0.6883333,2020-11-15
"321",2020,2.2454167,0.6429167,5.06125,0.875,1.87125,2020-11-16
"322",2020,2.6083333,0.65,5.0804167,1.6633333,3.45375,2020-11-17
"323",2020,2.4920833,0.65,4.6295833,1.8829167,2.17875,2020-11-18
"324",2020,2.52,0.6479167,4.7466667,1.8666667,0.8733333,2020-11-19
"325",2020,2.2929167,0.64125,5.2316667,1.0929167,2.7666667,2020-11-20
"326",2020,1.7358333,0.6504167,4.12375,1.67375,4.49,2020-11-21
"327",2020,1.6941667,0.65125,3.2491667,1.8583333,2.9883333,2020-11-22
"328",2020,2.25875,0.6470833,4.9429167,2.1441667,0.9458333,2020-11-23
"329",2020,2.2633333,0.6454167,4.425,1.61375,1.5,2020-11-24
"330",2020,2.2375,0.6425,4.5479167,1.8470833,0.5208333,2020-11-25
"331",2020,2.0725,0.6491667,5.0275,1.6825,0.5629167,2020-11-26
"332",2020,2.0679167,0.6479167,5.5658333,1.2308333,1.08375,2020-11-27
"333",2020,1.7379167,0.6433333,3.3754167,0.6920833,2.5141667,2020-11-28
"334",2020,1.7404167,0.6479167,2.8616667,0.8033333,2.7441667,2020-11-29
"335",2020,2.3095833,0.63125,3.9770833,1.7845833,3.0783333,2020-11-30
"336",2020,2.925,0.6520833,4.5804167,1.0575,1.26625,2020-12-01
"337",2020,2.8170833,0.6554167,5.89375,0.5829167,3.23875,2020-12-02
"338",2020,2.975,0.6354167,5.13,0.7579167,2.0825,2020-12-03
"339",2020,2.90375,0.6516667,4.75,0.8158333,3.3745833,2020-12-04
"340",2020,2.04125,0.64875,3.96375,0.8066667,4.9220833,2020-12-05
"341",2020,1.8575,0.6545833,4.2925,0.3679167,4.7616667,2020-12-06
