	Year	Biomass	Geothermal	Hydro	Photovoltaic	Wind	date
43	2017	1.6233333	0.68	2.41375	1.4775	1.2283333	12/02/2017
44	2017	2.14375	0.6795833	3.2491667	1.295	1.5495833	13/02/2017
45	2017	2.1483333	0.6825	3.6095833	2.2933333	2.15875	14/02/2017
46	2017	2.1825	0.68125	3.33	2.7416667	1.165	15/02/2017
47	2017	2.2195833	0.6666667	3.2175	2.8583333	0.6325	16/02/2017
48	2017	2.2016667	0.6783333	3.5658333	2.27625	1.6170833	17/02/2017
49	2017	1.7904167	0.6854167	2.4454167	2.2691667	1.8125	18/02/2017
50	2017	1.6395833	0.69	2.3308333	2.2729167	1.4633333	19/02/2017
51	2017	2.1795833	0.6745833	3.4670833	2.08625	0.5966667	20/02/2017
52	2017	2.2454167	0.6720833	2.87375	2.4016667	1.5745833	21/02/2017
53	2017	2.12125	0.6683333	3.1091667	1.9283333	2.5816667	22/02/2017
54	2017	2.03125	0.67	2.8125	1.7725	2.2029167	23/02/2017
55	2017	2.0720833	0.6629167	3.81875	0.9758333	3.9329167	24/02/2017
56	2017	1.66125	0.6770833	2.2241667	2.1945833	3.6720833	25/02/2017
57	2017	1.5116667	0.68	2.1545833	2.4704167	1.7383333	26/02/2017
58	2017	1.935	0.6775	2.7429167	2.6195833	1.5241667	27/02/2017
59	2017	1.9016667	0.6558333	3.3708333	1.31375	3.8141667	28/02/2017
60	2017	2.4025	0.6604167	3.31125	2.41375	3.995	01/03/2017
61	2017	2.5491667	0.6741667	3.225	2.925	2.2520833	02/03/2017
62	2017	2.4083333	0.66125	3.285	2.45625	0.8479167	03/03/2017
63	2017	1.7875	0.66875	2.625	1.3208333	3.8225	04/03/2017
64	2017	1.6904167	0.6716667	3.0291667	1.9945833	3.56625	05/03/2017
65	2017	2.0570833	0.6683333	3.5429167	2.0908333	4.9895833	06/03/2017
66	2017	2.2920833	0.6820833	3.7283333	2.2808333	4.9804167	07/03/2017
67	2017	2.0691667	0.69	3.4991667	2.91375	5.8341667	08/03/2017
68	2017	2.0391667	0.6808333	3.8608333	3.4025	3.9175	09/03/2017
69	2017	1.80375	0.6770833	3.6395833	3.3958333	4.7091667	10/03/2017
70	2017	1.4108333	0.6866667	3.73125	3.6870833	5.3283333	11/03/2017
71	2017	1.5454167	0.6875	3.0075	3.3408333	1.9770833	12/03/2017
72	2017	1.9304167	0.68625	3.7075	3.3579167	1.7533333	13/03/2017
73	2017	2.0866667	0.6758333	3.4820833	3.3691667	1.9325	14/03/2017
74	2017	2.1458333	0.6770833	3.6783333	3.14	2.0125	15/03/2017
75	2017	2.02625	0.68	3.745	3.4991667	2.5191667	16/03/2017
76	2017	2.0233333	0.68	4.0254167	3.6175	1.88125	17/03/2017
77	2017	1.6304167	0.68	3.0354167	2.7233333	4.5620833	18/03/2017
78	2017	1.5566667	0.67625	3.1370833	2.6229167	3.6229167	19/03/2017
79	2017	2.13375	0.6716667	4.30625	2.675	0.9358333	20/03/2017
80	2017	2.3170833	0.66375	4.2291667	2.4279167	0.5054167	21/03/2017
81	2017	2.3579167	0.6679167	3.9908333	2.23	0.7720833	22/03/2017
82	2017	2.1875	0.6583333	3.9679167	2.49	0.7754167	23/03/2017
83	2017	2.1233333	0.6670833	4.68375	2.5333333	0.9491667	24/03/2017
84	2017	1.7404167	0.6675	3.84875	3.3016667	0.95	25/03/2017
85	2017	1.5986957	0.6782609	3.5678261	3.4378261	2.3282609	26/03/2017
86	2017	1.9241667	0.68	4.1858333	3.3058333	2.17	27/03/2017
87	2017	2.0391667	0.6754167	4.44875	3.8408333	1.8691667	28/03/2017
88	2017	1.9916667	0.6729167	4.5116667	3.8645833	1.6545833	29/03/2017
89	2017	1.9095833	0.6683333	4.2645833	3.87375	2.4991667	30/03/2017
90	2017	1.9820833	0.6670833	4.62875	3.8379167	1.1875	31/03/2017
91	2017	1.89625	0.6758333	3.7991667	2.685	1.4233333	01/04/2017
92	2017	1.7545833	0.6729167	3.2991667	1.7645833	2.5558333	02/04/2017
93	2017	2.1120833	0.6466667	4.75625	2.7991667	2.41125	03/04/2017
94	2017	2.3004167	0.6370833	5.3683333	3.2220833	0.8220833	04/04/2017
95	2017	2.4583333	0.6445833	4.4291667	2.685	0.6645833	05/04/2017
96	2017	2.3083333	0.6404167	4.3908333	3.3920833	0.4895833	06/04/2017
97	2017	2.15125	0.6475	4.5408333	3.4433333	1.0716667	07/04/2017
98	2017	1.81875	0.6445833	3.5241667	4.125	0.7225	08/04/2017
99	2017	1.7008333	0.64375	3.04625	3.9395833	0.8925	09/04/2017
100	2017	2.06625	0.6629167	3.77125	3.9554167	0.46	10/04/2017
101	2017	2.1120833	0.6508333	4.4104167	3.8333333	0.86875	11/04/2017
102	2017	2.1504167	0.6545833	4.2725	3.8954167	0.9695833	12/04/2017
103	2017	2.0729167	0.6729167	4.1808333	3.8504167	2.0108333	13/04/2017
104	2017	1.7516667	0.6779167	4.43125	3.8370833	2.2270833	14/04/2017
105	2017	1.68875	0.6766667	4.2995833	3.2370833	1.9625	15/04/2017
106	2017	1.6025	0.67875	3.635	3.3479167	2.25625	16/04/2017
107	2017	1.5345833	0.68	3.7925	3.7529167	2.29375	17/04/2017
108	2017	2.055	0.67875	3.9175	2.5433333	3.02625	18/04/2017
109	2017	1.9741667	0.6825	3.7620833	3.3625	3.83125	19/04/2017
110	2017	2.0625	0.6604167	3.4933333	3.9420833	3.3520833	20/04/2017
111	2017	2.0308333	0.6670833	4.3391667	4.10625	2.8445833	21/04/2017
112	2017	1.80125	0.68	3.4879167	4.25125	2.0245833	22/04/2017
113	2017	1.6258333	0.6791667	2.7491667	4.0475	2.37625	23/04/2017
114	2017	2.0708333	0.6745833	4.2825	3.3258333	0.6716667	24/04/2017
115	2017	1.93	0.6741667	2.7954167	3.4408333	1.92375	25/04/2017
116	2017	2.1845833	0.6633333	4.4429167	2.1525	2.9829167	26/04/2017
117	2017	2.095	0.67	4.89	1.8475	2.92	27/04/2017
118	2017	1.9541667	0.6779167	4.83875	2.99	3.3566667	28/04/2017
119	2017	1.6754167	0.67625	4.91625	3.815	2.1670833	29/04/2017
120	2017	1.5908333	0.6716667	4.46125	4.1745833	1.91125	30/04/2017
121	2017	1.5745833	0.6733333	4.30625	2.5183333	1.9258333	01/05/2017
122	2017	2.0079167	0.68	4.4404167	3.96625	1.2825	02/05/2017
123	2017	2.2070833	0.6795833	4.8375	3.365	0.4483333	03/05/2017
124	2017	2.17125	0.6491667	4.6991667	3.42625	0.6791667	04/05/2017
125	2017	1.9883333	0.64	4.1595833	4.1466667	1.1029167	05/05/2017
126	2017	1.94	0.67625	4.0729167	2.0929167	1.41125	06/05/2017
127	2017	1.5154167	0.6791667	3.8629167	2.9220833	3.6420833	07/05/2017
128	2017	1.9845833	0.6595833	4.1225	3.19875	1.89125	08/05/2017
129	2017	2.0545833	0.6554167	4.17375	3.4366667	1.5704167	09/05/2017
130	2017	2.03875	0.6545833	4.5104167	3.5954167	0.9070833	10/05/2017
131	2017	2.1745833	0.6541667	4.315	2.2920833	2.4608333	11/05/2017
132	2017	2.06625	0.65	4.48625	3.01	1.6533333	12/05/2017
133	2017	1.6279167	0.65	4.4125	4.2045833	2.17875	13/05/2017
134	2017	1.4170833	0.66625	4.7654167	4.1866667	1.0170833	14/05/2017
135	2017	1.8979167	0.6675	5.55	3.8325	1.2683333	15/05/2017
136	2017	1.8275	0.66125	5.7770833	4.0891667	3.0975	16/05/2017
137	2017	1.8325	0.66875	6.1666667	4.1741667	2.8354167	17/05/2017
138	2017	2.0533333	0.65	6.5529167	4	0.8679167	18/05/2017
139	2017	1.97	0.6504167	6.855	3.67625	1.6358333	19/05/2017
140	2017	1.5170833	0.67	6.5575	3.3575	3.12875	20/05/2017
141	2017	1.1929167	0.67	5.7066667	4.215	3.73625	21/05/2017
142	2017	1.8629167	0.6491667	6.35625	4.3958333	1.5420833	22/05/2017
143	2017	2.175	0.64875	6.2104167	4.25375	0.5141667	23/05/2017
144	2017	2.33	0.65	6.2675	3.9045833	0.51375	24/05/2017
145	2017	2.1420833	0.6466667	6.7166667	3.7279167	1.6229167	25/05/2017
146	2017	2.0554167	0.6533333	6.6883333	4.2216667	3.05375	26/05/2017
147	2017	1.5633333	0.6454167	6.1954167	4.4320833	2.3945833	27/05/2017
148	2017	1.30875	0.6441667	6.1204167	4.44125	1.6695833	28/05/2017
149	2017	1.94875	0.6425	6.8508333	4.4133333	0.42125	29/05/2017
150	2017	2.2466667	0.6395833	7.30625	4.3108333	0.92375	30/05/2017
151	2017	2.3129167	0.605	7.1533333	4.24375	0.72875	31/05/2017
152	2017	1.9758333	0.6629167	6.6475	3.2583333	0.47125	01/06/2017
153	2017	1.58875	0.6704167	5.7258333	4.0204167	0.7491667	02/06/2017
154	2017	1.5320833	0.6470833	5.7354167	4.0991667	0.5729167	03/06/2017
155	2017	1.4116667	0.66375	5.48125	4.0345833	0.7775	04/06/2017
156	2017	1.97875	0.6629167	6.9508333	3.4158333	0.4025	05/06/2017
157	2017	1.9483333	0.665	7.5129167	3.0145833	1.3866667	06/06/2017
158	2017	1.78875	0.6679167	6.7133333	4.19375	2.3754167	07/06/2017
159	2017	1.8420833	0.63375	6.5758333	4.3716667	1.96	08/06/2017
160	2017	2.01	0.6466667	6.8045833	4.2566667	0.52375	09/06/2017
161	2017	1.5595833	0.6625	6.1495833	4.1616667	0.3141667	10/06/2017
162	2017	1.28875	0.6641667	5.63875	4.455	1.84125	11/06/2017
163	2017	2.0025	0.6595833	6.6970833	4.3066667	0.72	12/06/2017
164	2017	2.2483333	0.65625	6.575	4.2508333	0.6975	13/06/2017
165	2017	2.2654167	0.66	7.6829167	3.8404167	0.9654167	14/06/2017
166	2017	2.2808333	0.65625	6.7004167	3.9458333	0.5375	15/06/2017
167	2017	2.2645833	0.6495833	7.2358333	4.00125	0.45375	16/06/2017
168	2017	1.865	0.6545833	6.1104167	4.2395833	1.1229167	17/06/2017
169	2017	1.3925	0.6608333	5.13125	4.3904167	3.0095833	18/06/2017
170	2017	1.9416667	0.6595833	5.9845833	4.5204167	2.6929167	19/06/2017
171	2017	2.27625	0.65375	6.6691667	4.46625	0.5391667	20/06/2017
172	2017	2.31	0.6658333	6.4333333	4.3716667	0.9083333	21/06/2017
173	2017	2.4366667	0.6558333	6.7233333	4.2854167	0.4625	22/06/2017
174	2017	2.4729167	0.6595833	7.01	4.265	1.08375	23/06/2017
175	2017	2.0341667	0.6545833	5.31125	4.1104167	1.08875	24/06/2017
176	2017	1.69	0.6541667	5.11875	3.5129167	1.8566667	25/06/2017
177	2017	2.13125	0.6545833	6.5216667	3.9858333	0.985	26/06/2017
178	2017	2.2170833	0.64625	6.3216667	3.7129167	1.8925	27/06/2017
179	2017	2.14	0.6475	7.1395833	2.9170833	2.9583333	28/06/2017
180	2017	1.7808333	0.6620833	7.3608333	4.1054167	3.44625	29/06/2017
181	2017	1.9745833	0.6666667	7.2754167	2.89625	1.46125	30/06/2017
182	2017	1.55375	0.6741667	6.3316667	3.1820833	1.66625	01/07/2017
183	2017	1.1454167	0.6725	5.5829167	4.0320833	2.2370833	02/07/2017
184	2017	1.7941667	0.6691667	6.4404167	4.2579167	3.4304167	03/07/2017
185	2017	2.0745833	0.6666667	6.7958333	4.2933333	2.0079167	04/07/2017
186	2017	2.27375	0.6670833	6.48625	4.2983333	0.6970833	05/07/2017
187	2017	2.3216667	0.6633333	6.6083333	4.2254167	0.5658333	06/07/2017
188	2017	2.3616667	0.6670833	6.5695833	4.2429167	0.6	07/07/2017
189	2017	1.92375	0.6658333	5.34875	4.2091667	0.63125	08/07/2017
190	2017	1.7075	0.6533333	5.0116667	3.6808333	0.6091667	09/07/2017
191	2017	2.185	0.6620833	6.8258333	3.9358333	1.97625	10/07/2017
192	2017	2.20125	0.6604167	6.6754167	3.79125	1.9545833	11/07/2017
193	2017	2.2170833	0.6566667	6.425	4.1320833	1.71125	12/07/2017
194	2017	2.2079167	0.6595833	6.2958333	4.17875	2.0666667	13/07/2017
195	2017	2.1816667	0.6616667	6.3654167	4.1154167	1.6708333	14/07/2017
196	2017	1.7658333	0.6554167	4.8995833	4.0779167	1.9304167	15/07/2017
197	2017	1.22375	0.6616667	3.8891667	4.31125	4.1983333	16/07/2017
198	2017	1.7733333	0.6679167	5.4083333	4.45125	4.0308333	17/07/2017
199	2017	2.1241667	0.665	5.6391667	4.37	0.9954167	18/07/2017
200	2017	2.23875	0.6641667	6.0095833	4.05125	0.5533333	19/07/2017
201	2017	2.2304167	0.6504167	5.8754167	3.8966667	0.6245833	20/07/2017
202	2017	2.2470833	0.66125	6.31875	3.9783333	0.7029167	21/07/2017
203	2017	1.6366667	0.65375	4.8775	4.0333333	1.5725	22/07/2017
204	2017	1.5883333	0.6545833	4.6020833	4.18	1.3533333	23/07/2017
205	2017	2.0454167	0.6541667	5.9708333	3.4358333	3.0291667	24/07/2017
206	2017	1.8270833	0.66	6.115	3.9125	4.0258333	25/07/2017
207	2017	1.8683333	0.6625	6.6070833	3.5841667	2.3325	26/07/2017
208	2017	1.9308333	0.65875	6.0533333	4.1125	1.6641667	27/07/2017
209	2017	2.0633333	0.65	5.60125	4.1879167	1.8904167	28/07/2017
210	2017	1.855	0.6570833	5.19625	4.1208333	0.6483333	29/07/2017
211	2017	1.58875	0.655	4.7533333	4.0908333	0.3795833	30/07/2017
212	2017	2.0991667	0.6554167	6.0779167	4.1391667	0.62625	31/07/2017
213	2017	2.5175	0.6241667	5.8358333	3.3304167	1.0391667	01/08/2017
214	2017	2.6291667	0.6345833	6.4283333	3.96375	0.7058333	02/08/2017
215	2017	2.5941667	0.6491667	6.8875	3.8683333	0.7520833	03/08/2017
216	2017	2.6208333	0.6333333	5.86875	3.9	0.5845833	04/08/2017
217	2017	2.03875	0.635	4.4616667	3.9166667	0.7258333	05/08/2017
218	2017	1.875	0.6245833	4.2266667	3.55	1.4608333	06/08/2017
219	2017	2.0058333	0.6233333	5.1066667	3.90875	1.6275	07/08/2017
220	2017	2.05125	0.63	5.2779167	3.7870833	0.5579167	08/08/2017
221	2017	2.0045833	0.6183333	6.18625	3.76375	0.86	09/08/2017
222	2017	1.9058333	0.62625	5.8883333	3.0466667	1.4404167	10/08/2017
223	2017	1.53875	0.6504167	5.3291667	3.59375	4.2383333	11/08/2017
224	2017	1.3166667	0.6341667	4.7891667	3.9241667	4.1725	12/08/2017
225	2017	1.1975	0.6508333	4.3254167	4.0375	3.3504167	13/08/2017
226	2017	1.38625	0.6479167	5.02625	4.1525	1.7375	14/08/2017
227	2017	1.4325	0.6516667	4.28375	4.08875	1.4283333	15/08/2017
228	2017	1.5983333	0.6529167	5.2429167	3.7633333	1.3233333	16/08/2017
229	2017	1.6716667	0.6495833	4.5820833	3.9379167	1.3675	17/08/2017
230	2017	1.7441667	0.6470833	4.7583333	3.9079167	0.6016667	18/08/2017
231	2017	1.6475	0.645	4.53125	3.36	1.0966667	19/08/2017
232	2017	1.4008333	0.6370833	4.0608333	3.8525	2.8075	20/08/2017
233	2017	1.5958333	0.6608333	4.70125	4.0666667	3.6225	21/08/2017
234	2017	1.7525	0.6533333	4.7925	3.8254167	2.2429167	22/08/2017
235	2017	1.87375	0.6545833	4.52625	3.9354167	0.545	23/08/2017
236	2017	1.9183333	0.65375	4.31375	3.9	0.2891667	24/08/2017
237	2017	1.9866667	0.645	4.8075	3.8329167	0.3991667	25/08/2017
238	2017	1.8445833	0.6454167	3.70375	3.7029167	0.4408333	26/08/2017
239	2017	1.72375	0.65	4.00875	3.8175	0.5341667	27/08/2017
240	2017	2.3920833	0.6466667	5.1858333	3.1295833	1.33	28/08/2017
241	2017	2.4266667	0.6458333	6.0779167	3.6375	2.11	29/08/2017
242	2017	2.49	0.645	5.99875	3.63	0.6916667	30/08/2017
243	2017	2.6933333	0.6304167	6.0745833	3.2033333	0.9216667	31/08/2017
244	2017	2.3954167	0.6508333	5.4733333	2.3795833	2.0029167	01/09/2017
245	2017	1.7054167	0.65625	4.27	2.7008333	3.1433333	02/09/2017
246	2017	1.3695833	0.6625	3.8333333	3.5016667	3.7066667	03/09/2017
247	2017	1.99625	0.66	4.7891667	3.3920833	0.4733333	04/09/2017
248	2017	2.2695833	0.6229167	4.9616667	3.6720833	0.5675	05/09/2017
249	2017	2.3554167	0.6066667	4.6183333	3.14125	1.2516667	06/09/2017
250	2017	2.355	0.64125	4.9079167	2.8475	2.0216667	07/09/2017
251	2017	2.3225	0.6558333	4.3758333	2.8845833	0.9533333	08/09/2017
252	2017	1.6591667	0.65375	3.9479167	2.7891667	2.19125	09/09/2017
253	2017	1.4904167	0.65	4.6358333	1.4704167	3.29125	10/09/2017
254	2017	1.8070833	0.65	6.2129167	1.8379167	4.2145833	11/09/2017
255	2017	1.8520833	0.6575	5.8733333	3.03625	4.6233333	12/09/2017
256	2017	2.0154167	0.6570833	5.8083333	3.455	1.8883333	13/09/2017
257	2017	2.0620833	0.655	5.6991667	2.8254167	2.2125	14/09/2017
258	2017	2.1391667	0.65	5.8091667	2.52375	1.2841667	15/09/2017
259	2017	1.7341667	0.6591667	4.9191667	2.3445833	2.0470833	16/09/2017
260	2017	1.3279167	0.6620833	4.60375	3.31375	2.93375	17/09/2017
261	2017	2.0145833	0.6370833	5.6116667	2.56125	1.4641667	18/09/2017
262	2017	2.0579167	0.6325	5.4983333	2.6529167	3.6666667	19/09/2017
263	2017	1.9625	0.6308333	5.3420833	3.1670833	2.96375	20/09/2017
264	2017	2.0029167	0.6283333	5.26875	3.5033333	1.4608333	21/09/2017
265	2017	2.055	0.6325	5.20125	3.5079167	0.3416667	22/09/2017
266	2017	1.72875	0.6279167	3.6845833	3.1195833	0.33625	23/09/2017
267	2017	1.5929167	0.6275	3.3641667	2.1975	0.5829167	24/09/2017
268	2017	2.0675	0.63	4.41625	2.6716667	0.7829167	25/09/2017
269	2017	2.1570833	0.62625	4.4970833	2.8066667	0.6429167	26/09/2017
270	2017	2.09875	0.6208333	4.7258333	2.7983333	0.9958333	27/09/2017
271	2017	2.1104167	0.6275	4.5591667	2.94	1.74125	28/09/2017
272	2017	2.0983333	0.6304167	4.5829167	2.5391667	1.86125	29/09/2017
273	2017	1.8641667	0.6245833	2.9720833	2.5704167	0.9370833	30/09/2017
274	2017	1.5625	0.6275	3.0975	1.2279167	0.1754167	01/10/2017
275	2017	1.9279167	0.625	4.4429167	2.5529167	0.4433333	02/10/2017
276	2017	1.9783333	0.6254167	4.5054167	2.0683333	0.85125	03/10/2017
277	2017	1.98375	0.6216667	4.5241667	2.4370833	0.65875	04/10/2017
278	2017	1.90125	0.62	3.7516667	2.7770833	1.1366667	05/10/2017
279	2017	1.77	0.60875	3.7595833	2.5004167	3.7466667	06/10/2017
280	2017	1.3283333	0.62	2.82875	3.1333333	4.4970833	07/10/2017
281	2017	1.2420833	0.63	2.3145833	3.0654167	1.97	08/10/2017
282	2017	1.7995833	0.6241667	3.3041667	2.7991667	0.7120833	09/10/2017
283	2017	1.9691667	0.6258333	3.515	2.6620833	0.6620833	10/10/2017
284	2017	2.04625	0.6295833	3.0808333	2.5479167	0.4979167	11/10/2017
285	2017	2.14125	0.6275	3.4275	2.7658333	0.3429167	12/10/2017
286	2017	2.0858333	0.62625	2.8195833	2.7708333	0.605	13/10/2017
287	2017	1.6991667	0.6245833	2.3720833	2.7541667	1.215	14/10/2017
288	2017	1.49625	0.6258333	2.0766667	2.9595833	0.825	15/10/2017
289	2017	1.9966667	0.6279167	2.9454167	2.99625	0.2191667	16/10/2017
290	2017	2.1816667	0.6495833	3.6316667	2.6820833	0.1058333	17/10/2017
291	2017	2.1570833	0.66375	3.20625	2.37125	0.1854167	18/10/2017
292	2017	2.1929167	0.6645833	3.0175	1.91875	0.40875	19/10/2017
293	2017	2.2208333	0.6575	3.115	1.8158333	0.4091667	20/10/2017
294	2017	1.8733333	0.66375	2.3275	1.9120833	0.3641667	21/10/2017
295	2017	1.5975	0.6691667	2.1466667	1.4825	3.1675	22/10/2017
296	2017	1.9191667	0.66375	2.525	2.54625	4.8925	23/10/2017
297	2017	2.0154167	0.6725	2.62875	2.5104167	5.1004167	24/10/2017
298	2017	2.0241667	0.6720833	2.9929167	2.6208333	3.95875	25/10/2017
299	2017	2.0891667	0.6729167	2.7470833	2.5058333	1.27875	26/10/2017
300	2017	2.0245833	0.67	2.7620833	2.0104167	3.2520833	27/10/2017
301	2017	1.7791667	0.675	2.0141667	1.9954167	3.3066667	28/10/2017
302	2017	1.6876	0.70125	1.6156	1.7756	4.0612	29/10/2017
303	2017	2.08	0.67	2.5920833	1.8479167	1.8908333	30/10/2017
304	2017	2.0870833	0.65875	2.8104167	2.1495833	1.4554167	31/10/2017
305	2017	1.5729167	0.6566667	1.9454167	1.9041667	0.7179167	01/11/2017
306	2017	1.88	0.67	2.8645833	1.9029167	0.8570833	02/11/2017
307	2017	1.8733333	0.66875	3.1829167	1.81875	1.0920833	03/11/2017
308	2017	1.63625	0.67	1.8954167	1.5158333	0.64625	04/11/2017
309	2017	1.53875	0.6579167	1.9695833	1.0433333	2.29125	05/11/2017
310	2017	1.8325	0.6645833	3.7329167	0.84	2.4416667	06/11/2017
311	2017	1.99625	0.6504167	4.185	0.96125	2.1816667	07/11/2017
312	2017	1.99	0.6645833	4.68	1.7545833	2.11125	08/11/2017
313	2017	2.1120833	0.6575	3.99875	1.2020833	0.8545833	09/11/2017
314	2017	2.05375	0.6504167	3.6783333	1.1258333	0.8745833	10/11/2017
315	2017	1.7254167	0.6641667	1.96125	1.4779167	0.5154167	11/11/2017
316	2017	1.4241667	0.6633333	1.775	1.10125	2.59875	12/11/2017
317	2017	1.81	0.6670833	3.41875	0.765	3.7029167	13/11/2017
318	2017	1.9725	0.6666667	3.605	1.10125	1.9579167	14/11/2017
319	2017	2.0416667	0.65875	3.41875	1.1591667	1.5279167	15/11/2017
320	2017	1.9908333	0.6620833	3.3233333	1.5729167	2.6720833	16/11/2017
321	2017	2.0091667	0.6654167	2.92625	1.8125	3.9916667	17/11/2017
322	2017	1.7766667	0.6675	2.0325	1.72375	2.3895833	18/11/2017
323	2017	1.8	0.66375	1.7270833	1.7570833	1.8270833	19/11/2017
324	2017	1.9875	0.6529167	3.0816667	2.0408333	2.3833333	20/11/2017
325	2017	2.0220833	0.6516667	2.8983333	1.5804167	1.1708333	21/11/2017
326	2017	2.0883333	0.6591667	3.0133333	1.55625	0.45125	22/11/2017
327	2017	2.0545833	0.6595833	2.87125	1.51375	0.3154167	23/11/2017
328	2017	2.14625	0.6654167	2.3020833	1.2166667	0.2504167	24/11/2017
329	2017	1.7545833	0.6633333	1.5470833	0.9004167	2.9754167	25/11/2017
330	2017	1.62375	0.67	1.69	1.05375	4.6291667	26/11/2017
331	2017	1.9075	0.6733333	2.6175	1.9058333	5.0766667	27/11/2017
332	2017	2.085	0.6566667	2.9975	1.3104167	2.38125	28/11/2017
333	2017	2.0883333	0.65125	3.4691667	0.6366667	4.15	29/11/2017
334	2017	2.0995833	0.6554167	3.18	1.1425	3.965	30/11/2017
335	2017	2.3658333	0.6633333	3.32375	0.6170833	0.84875	01/12/2017
336	2017	2.0541667	0.67	1.8958333	0.6595833	1.3770833	02/12/2017
337	2017	2.0391667	0.6783333	1.5816667	1.4875	1.4016667	03/12/2017
338	2017	2.3558333	0.6733333	3.1070833	1.6725	1.5575	04/12/2017
339	2017	2.3291667	0.6766667	3.6170833	1.7225	1.8704167	05/12/2017
340	2017	2.35375	0.6733333	3.2495833	1.8195833	1.0733333	06/12/2017
341	2017	2.17875	0.67	2.5016667	1.475	1.6820833	07/12/2017
342	2017	1.9733333	0.67	1.5208333	0.9704167	3.8220833	08/12/2017
343	2017	1.9379167	0.6733333	1.9208333	1.1570833	4.6195833	09/12/2017
344	2017	1.8929167	0.6641667	1.5495833	0.88375	3.0470833	10/12/2017
345	2017	2.105	0.6445833	3.3320833	0.4233333	5.2025	11/12/2017
346	2017	2.1966667	0.665	4.91125	0.66	4.5304167	12/12/2017
347	2017	1.8225	0.6575	5.9545833	1.0191667	3.5620833	13/12/2017
348	2017	2.0270833	0.6604167	4.1533333	0.7920833	5.0683333	14/12/2017
349	2017	2.1891667	0.67	3.8795833	0.5325	4.9454167	15/12/2017
350	2017	1.9854167	0.67	3.3608333	0.7545833	3.0470833	16/12/2017
351	2017	1.71375	0.67	2.9345833	1.5683333	3.2370833	17/12/2017
